solID,fb_alphas,fb_gammas,fb_thetas,tv_alphas,tv_gammas,tv_thetas,mape,nrmse,decomp.rssd,rsq_train,pos,lambda,Elapsed,ElapsedAccum,iterPar,iterNG,df.int,trial,iterations,coef0,mape.qt10,robynPareto
1_194_2,1.96441092546137,0.969727604702442,0.0151460662175863,0.681086660160222,0.797644278204663,0.160779564344836,0,0.044391825449919,0.0126743736948009,0.963454672368364,1,99679.4043302319,0.151934146881104,238.143738031387,2,194,1,1,1160,FALSE,TRUE,12
1_194_3,1.9961345119683,0.966818603831523,0.0234532398148175,0.77530173888831,0.878114582679961,0.13721355515296,0,0.0407613728030609,0.0698142319797609,0.969187746957225,1,99677.2154392197,0.155930042266846,238.300664901733,3,194,1,1,1161,FALSE,TRUE,10
1_194_4,1.9678000093958,0.981471870569887,0.0289467470526772,1.15290685605385,0.925764770497193,0.0360667293622935,0,0.028298562580048,0.232320712498993,0.985149037420454,1,99664.0421762984,0.17792010307312,238.479583978653,4,194,1,1,1162,FALSE,TRUE,24
1_194_5,1.96723247603848,0.986836630848573,0.0206575591136416,1.62420188437164,0.957559645573057,0.0268078071221232,0,0.0205760683624072,0.306369113909406,0.99214853607226,1,90828.0182034646,0.155931949615479,238.637514829636,5,194,1,1,1163,FALSE,TRUE,12
1_194_6,1.95883090951818,0.972987192961492,0.0230109014209166,1.19921494031113,0.924598980263197,0.0248973255687944,0,0.0270315576238258,0.245581836800094,0.986449104553003,1,99667.9113966506,0.148934125900269,238.787446975708,6,194,1,1,1164,FALSE,TRUE,31
1_195_1,1.91291224836536,0.913041108994651,0.0252538562762394,0.569690265236394,0.797377510140997,0.0351076776237596,0,0.0466681985283553,0.054377430709062,0.959610551340146,0,99601.4489155027,0.147932052612305,239.172272920609,1,195,1,1,1165,FALSE,TRUE,44
1_195_2,1.95691185846731,0.953397444056316,0.00649292785123937,0.764907020889797,0.929074101226374,0.0854614782379795,0,0.0387589952597301,0.0982013488040097,0.97214065687845,1,99671.3566046702,0.149934053421021,239.323205947876,2,195,1,1,1166,FALSE,TRUE,13
1_195_3,1.97499198905344,0.986928957741775,0.0177962794717245,0.811825156427231,0.914632700093475,0.162042530434365,0,0.0407391176980125,0.0744045301369333,0.969221383838513,1,99690.8106965567,0.175919055938721,239.500123977661,3,195,1,1,1167,FALSE,TRUE,12
1_195_4,1.99542520942189,0.966655333560017,0.00314270350687632,0.658755193130938,0.904625556751226,0.179084798464346,0,0.0447324000209922,0.0105864437402055,0.962891769011702,1,99697.4429263146,0.149932146072388,239.651057958603,4,195,1,1,1168,FALSE,TRUE,14
1_195_5,1.92731578860986,0.944648047041364,0.0208346940321514,1.07179577264188,0.758403202940335,0.0864920500180969,0,0.0339535742298917,0.191036544943848,0.978620534261535,1,99639.5575277865,0.148932933807373,239.800990819931,5,195,1,1,1169,FALSE,TRUE,35
1_195_6,1.99115249384128,0.980992114196522,0.0099151080299944,0.328706449832751,0.726704836617152,0.130905597248026,0,0.0508250707484497,0.226096477569279,0.952094890729724,0,109421.708267613,0.176920890808105,239.978910923004,6,195,1,1,1170,FALSE,FALSE,
1_196_1,1.99229713350609,0.991672872463644,0.0281465725663206,1.25025823924438,0.739761120512317,0.0763046718094412,0,0.0292483610188001,0.216578292800103,0.9841354075168,1,90825.2899048436,0.148933172225952,240.315757036209,1,196,1,1,1171,FALSE,TRUE,23
1_196_2,1.98323162180442,0.935819169316422,0.0100627572969092,0.843428130225096,0.851381648229382,0.101691452151276,0,0.0379924248832376,0.112571025352001,0.973231756245239,1,99668.0770422334,0.171921968460083,240.490679979324,2,196,1,1,1172,FALSE,TRUE,16
1_196_3,1.97180312588373,0.991866673052273,0.0238107742941095,0.519479450959791,0.971442598514065,0.0427945620083047,0,0.0461018355550017,0.00629649588932295,0.960584931473788,0,99682.7130708631,0.144932985305786,240.636611938477,3,196,1,1,1173,FALSE,TRUE,14
1_196_4,1.99610087385796,0.993727214768558,0.0144786782282919,0.680405613140788,0.921400656530263,0.0894146216239835,0,0.0410055664794172,0.0502476263058643,0.968817460348591,1,99706.3051605506,0.147934198379517,240.786545038223,4,196,1,1,1174,FALSE,TRUE,4
1_196_5,1.92203784200632,0.951289644824771,0.0252334389562255,0.84292450098282,0.814791991454931,0.0896917076886043,0,0.0385184770698744,0.130840448993,0.972485345292976,1,99634.2462929005,0.196910858154297,240.984454870224,5,196,1,1,1175,FALSE,TRUE,27
1_196_6,1.98378297558145,0.969652391925204,0.0108519149926959,1.38756991174502,0.988859180100798,0.0190882060224253,0,0.021456448449721,0.274630223764743,0.991462287493894,1,90834.401109723,0.163925886154175,241.150380849838,6,196,1,1,1176,FALSE,TRUE,6
1_197_1,1.94152223762496,0.952631075348503,0.0447669717004381,0.86552596339713,0.885546008237654,0.0616632550894729,0,0.0372553825281033,0.160426881733643,0.974260274838591,1,99586.0680998563,0.170922994613647,241.54020690918,1,197,1,1,1177,FALSE,TRUE,40
1_197_2,1.94060143153749,0.966069059237633,0.00294102889755146,0.96887341731104,0.922492237881576,0.132442949864545,0,0.0356015404660519,0.145094847618273,0.976494828096634,1,99675.1613043402,0.184921026229858,241.726126909256,2,197,1,1,1178,FALSE,TRUE,20
1_197_3,1.78420671948694,0.988405876289919,0.0133412077816272,1.34534546265147,0.990385224145239,0.0420859087278568,0,0.0234443979111201,0.29410692229849,0.989806953178633,1,90762.2059332612,0.141931056976318,241.8700568676,3,197,1,1,1179,FALSE,TRUE,34
1_197_4,1.95925880750068,0.966834729464763,0.00562259372240092,1.46408764842432,0.946690205375527,0.0627532414989739,0,0.0222526476364107,0.273410228076079,0.990816901692942,1,90826.5461014265,0.172921895980835,242.04497885704,4,197,1,1,1180,FALSE,TRUE,11
1_197_5,1.95071690862932,0.99592611664258,0.0178159283847822,1.22667029471566,0.853946888227602,0.000518296781722993,0,0.0258055583193862,0.252152109838553,0.987650414793772,1,90831.0541552145,0.145933866500855,242.192912817001,5,197,1,1,1181,FALSE,TRUE,24
